Subject,Experiment,targetobject,targetaction,block,accuracy,Subjecta
14,verbonly,null,Expand,9,0,2014
14,verbonly,null,Rotate,9,0,2014
14,verbonly,null,Hide,9,0,2014
14,verbonly,null,Rise,9,0,2014
14,verbonly,null,Expand,9,1,2014
14,verbonly,null,Swing,9,0,2014
14,verbonly,null,Contract,9,0,2014
14,verbonly,null,Bounce,9,0,2014
14,verbonly,null,Shake,9,1,2014
14,verbonly,null,Hide,9,1,2014
14,verbonly,null,Rise,9,1,2014
14,verbonly,null,Contract,9,1,2014
14,verbonly,null,Rotate,9,1,2014
14,verbonly,null,Rotate,10,0,2014
14,verbonly,null,Swing,10,0,2014
14,verbonly,null,Bounce,10,0,2014
14,verbonly,null,Swing,10,1,2014
14,verbonly,null,Expand,10,1,2014
14,verbonly,null,Rise,10,1,2014
14,verbonly,null,Contract,10,1,2014
14,verbonly,null,Swing,10,1,2014
14,verbonly,null,Contract,10,1,2014
14,verbonly,null,Hide,10,0,2014
14,verbonly,null,Rise,10,1,2014
14,verbonly,null,Rise,10,1,2014
14,verbonly,null,Rotate,10,1,2014
14,verbonly,null,Shake,10,1,2014
14,verbonly,null,Hide,10,0,2014
14,verbonly,null,Shake,10,0,2014
14,verbonly,null,Expand,10,0,2014
14,verbonly,null,Shake,10,0,2014
14,verbonly,null,Rotate,10,0,2014
14,verbonly,null,Bounce,10,1,2014
14,verbonly,null,Bounce,10,0,2014
14,verbonly,null,Expand,10,1,2014
14,verbonly,null,Hide,10,1,2014
14,verbonly,null,Contract,10,0,2014
14,verbonly,null,Rise,11,0,2014
14,verbonly,null,Expand,11,0,2014
14,verbonly,null,Contract,11,0,2014
14,verbonly,null,Rise,11,0,2014
14,verbonly,null,Shake,11,0,2014
14,verbonly,null,Bounce,11,0,2014
14,verbonly,null,Shake,11,1,2014
14,verbonly,null,Swing,11,0,2014
14,verbonly,null,Rotate,11,1,2014
14,verbonly,null,Rotate,11,1,2014
14,verbonly,null,Bounce,11,1,2014
14,verbonly,null,Hide,11,1,2014
14,verbonly,null,Contract,11,1,2014
14,verbonly,null,Swing,11,0,2014
14,verbonly,null,Rise,11,0,2014
14,verbonly,null,Expand,11,0,2014
14,verbonly,null,Bounce,11,1,2014
14,verbonly,null,Contract,11,0,2014
14,verbonly,null,Swing,11,1,2014
14,verbonly,null,Expand,11,0,2014
14,verbonly,null,Hide,11,1,2014
14,verbonly,null,Shake,11,0,2014
14,verbonly,null,Rotate,11,1,2014
14,verbonly,null,Hide,11,1,2014
14,verbonly,null,Shake,12,1,2014
14,verbonly,null,Rotate,12,1,2014
14,verbonly,null,Bounce,12,0,2014
14,verbonly,null,Expand,12,0,2014
14,verbonly,null,Shake,12,1,2014
14,verbonly,null,Shake,12,1,2014
14,verbonly,null,Expand,12,1,2014
14,verbonly,null,Expand,12,1,2014
14,verbonly,null,Contract,12,1,2014
14,verbonly,null,Rotate,12,0,2014
14,verbonly,null,Hide,12,0,2014
14,verbonly,null,Swing,12,1,2014
14,verbonly,null,Contract,12,1,2014
14,verbonly,null,Rise,12,0,2014
14,verbonly,null,Contract,12,0,2014
14,verbonly,null,Bounce,12,0,2014
14,verbonly,null,Rise,12,1,2014
14,verbonly,null,Swing,12,1,2014
14,verbonly,null,Bounce,12,1,2014
14,verbonly,null,Hide,12,1,2014
14,verbonly,null,Rotate,12,0,2014
14,verbonly,null,Swing,12,0,2014
14,verbonly,null,Hide,12,0,2014
14,verbonly,null,Rise,12,1,2014
16,verbonly,null,Swing,1,1,2016
16,verbonly,null,Rotate,1,1,2016
16,verbonly,null,Expand,1,1,2016
16,verbonly,null,Rise,1,1,2016
16,verbonly,null,Contract,1,1,2016
16,verbonly,null,Expand,1,1,2016
16,verbonly,null,Bounce,1,1,2016
16,verbonly,null,Hide,1,1,2016
16,verbonly,null,Contract,1,1,2016
16,verbonly,null,Bounce,1,0,2016
16,verbonly,null,Hide,1,0,2016
16,verbonly,null,Swing,1,1,2016
16,verbonly,null,Expand,1,1,2016
16,verbonly,null,Shake,1,0,2016
16,verbonly,null,Shake,1,0,2016
16,verbonly,null,Bounce,1,1,2016
16,verbonly,null,Rotate,1,0,2016
16,verbonly,null,Rotate,1,0,2016
16,verbonly,null,Shake,1,0,2016
16,verbonly,null,Rise,1,0,2016
16,verbonly,null,Rise,1,0,2016
16,verbonly,null,Swing,1,1,2016
16,verbonly,null,Hide,1,0,2016
16,verbonly,null,Contract,1,1,2016
16,verbonly,null,Rotate,2,0,2016
16,verbonly,null,Swing,2,1,2016
16,verbonly,null,Contract,2,1,2016
16,verbonly,null,Rotate,2,1,2016
16,verbonly,null,Bounce,2,1,2016
16,verbonly,null,Expand,2,0,2016
16,verbonly,null,Swing,2,1,2016
16,verbonly,null,Contract,2,0,2016
16,verbonly,null,Rise,2,1,2016
16,verbonly,null,Contract,2,1,2016
16,verbonly,null,Shake,2,0,2016
16,verbonly,null,Shake,2,0,2016
16,verbonly,null,Bounce,2,1,2016
16,verbonly,null,Rotate,2,1,2016
16,verbonly,null,Hide,2,0,2016
16,verbonly,null,Shake,2,1,2016
16,verbonly,null,Rise,2,1,2016
16,verbonly,null,Hide,2,0,2016
16,verbonly,null,Swing,2,0,2016
16,verbonly,null,Expand,2,0,2016
16,verbonly,null,Rise,2,0,2016
16,verbonly,null,Expand,2,1,2016
16,verbonly,null,Bounce,2,0,2016
16,verbonly,null,Hide,2,0,2016
16,verbonly,null,Contract,3,1,2016
16,verbonly,null,Expand,3,1,2016
16,verbonly,null,Contract,3,0,2016
16,verbonly,null,Hide,3,1,2016
16,verbonly,null,Shake,3,0,2016
16,verbonly,null,Swing,3,1,2016
16,verbonly,null,Shake,3,0,2016
16,verbonly,null,Rotate,3,0,2016
16,verbonly,null,Shake,3,1,2016
16,verbonly,null,Rise,3,0,2016
16,verbonly,null,Rise,3,0,2016
16,verbonly,null,Bounce,3,1,2016
16,verbonly,null,Rise,3,1,2016
16,verbonly,null,Rotate,3,1,2016
16,verbonly,null,Swing,3,0,2016
16,verbonly,null,Bounce,3,1,2016
16,verbonly,null,Expand,3,1,2016
16,verbonly,null,Expand,3,1,2016
16,verbonly,null,Hide,3,0,2016
16,verbonly,null,Rotate,3,1,2016
16,verbonly,null,Swing,3,1,2016
16,verbonly,null,Contract,3,0,2016
16,verbonly,null,Bounce,3,1,2016
16,verbonly,null,Hide,3,1,2016
16,verbonly,null,Rotate,4,1,2016
16,verbonly,null,Shake,4,1,2016
16,verbonly,null,Bounce,4,0,2016
16,verbonly,null,Swing,4,1,2016
16,verbonly,null,Rotate,4,1,2016
16,verbonly,null,Expand,4,1,2016
16,verbonly,null,Bounce,4,0,2016
16,verbonly,null,Contract,4,0,2016
16,verbonly,null,Rise,4,0,2016
16,verbonly,null,Rotate,4,0,2016
16,verbonly,null,Swing,4,1,2016
16,verbonly,null,Rise,4,1,2016
16,verbonly,null,Hide,4,1,2016
16,verbonly,null,Bounce,4,1,2016
16,verbonly,null,Contract,4,1,2016
16,verbonly,null,Shake,4,1,2016
16,verbonly,null,Hide,4,0,2016
16,verbonly,null,Contract,4,1,2016
16,verbonly,null,Shake,4,0,2016
16,verbonly,null,Swing,4,0,2016
16,verbonly,null,Expand,4,0,2016
16,verbonly,null,Expand,4,1,2016
16,verbonly,null,Hide,4,1,2016
16,verbonly,null,Rise,4,0,2016
16,verbonly,null,Rise,5,0,2016
16,verbonly,null,Rotate,5,1,2016
16,verbonly,null,Expand,5,0,2016
16,verbonly,null,Swing,5,1,2016
16,verbonly,null,Shake,5,1,2016
16,verbonly,null,Bounce,5,0,2016
16,verbonly,null,Swing,5,1,2016
16,verbonly,null,Shake,5,1,2016
16,verbonly,null,Rise,5,1,2016
16,verbonly,null,Expand,5,1,2016
16,verbonly,null,Contract,5,0,2016
16,verbonly,null,Hide,5,0,2016
16,verbonly,null,Hide,5,1,2016
16,verbonly,null,Rise,5,1,2016
16,verbonly,null,Expand,5,0,2016
16,verbonly,null,Bounce,5,1,2016
16,verbonly,null,Rotate,5,1,2016
16,verbonly,null,Contract,5,1,2016
16,verbonly,null,Shake,5,1,2016
16,verbonly,null,Swing,5,1,2016
16,verbonly,null,Rotate,5,1,2016
16,verbonly,null,Hide,5,0,2016
16,verbonly,null,Contract,5,0,2016
16,verbonly,null,Bounce,5,1,2016
16,verbonly,null,Shake,6,1,2016
16,verbonly,null,Rotate,6,0,2016
16,verbonly,null,Swing,6,0,2016
16,verbonly,null,Swing,6,1,2016
16,verbonly,null,Expand,6,1,2016
16,verbonly,null,Contract,6,1,2016
16,verbonly,null,Bounce,6,1,2016
16,verbonly,null,Rise,6,1,2016
16,verbonly,null,Expand,6,1,2016
16,verbonly,null,Bounce,6,0,2016
16,verbonly,null,Swing,6,1,2016
16,verbonly,null,Bounce,6,1,2016
16,verbonly,null,Expand,6,1,2016
16,verbonly,null,Hide,6,0,2016
16,verbonly,null,Hide,6,0,2016
16,verbonly,null,Contract,6,1,2016
16,verbonly,null,Shake,6,1,2016
16,verbonly,null,Shake,6,0,2016
16,verbonly,null,Rotate,6,1,2016
16,verbonly,null,Rise,6,1,2016
16,verbonly,null,Rotate,6,1,2016
16,verbonly,null,Contract,6,0,2016
16,verbonly,null,Hide,6,0,2016
16,verbonly,null,Rise,6,1,2016
16,verbonly,null,Hide,7,0,2016
16,verbonly,null,Rotate,7,0,2016
16,verbonly,null,Rotate,7,1,2016
16,verbonly,null,Contract,7,1,2016
16,verbonly,null,Swing,7,1,2016
16,verbonly,null,Swing,7,1,2016
16,verbonly,null,Expand,7,1,2016
16,verbonly,null,Hide,7,0,2016
16,verbonly,null,Rise,7,1,2016
16,verbonly,null,Bounce,7,1,2016
16,verbonly,null,Expand,7,1,2016
16,verbonly,null,Rise,7,0,2016
16,verbonly,null,Contract,7,0,2016
16,verbonly,null,Contract,7,1,2016
16,verbonly,null,Shake,7,1,2016
16,verbonly,null,Hide,7,0,2016
16,verbonly,null,Swing,7,1,2016
16,verbonly,null,Expand,7,1,2016
16,verbonly,null,Rise,7,1,2016
16,verbonly,null,Shake,7,0,2016
16,verbonly,null,Bounce,7,1,2016
16,verbonly,null,Shake,7,0,2016
16,verbonly,null,Rotate,7,1,2016
16,verbonly,null,Bounce,7,0,2016
16,verbonly,null,Expand,8,1,2016
16,verbonly,null,Bounce,8,1,2016
16,verbonly,null,Rotate,8,1,2016
16,verbonly,null,Contract,8,0,2016
16,verbonly,null,Bounce,8,1,2016
16,verbonly,null,Swing,8,1,2016
16,verbonly,null,Contract,8,1,2016
16,verbonly,null,Rise,8,1,2016
16,verbonly,null,Shake,8,1,2016
16,verbonly,null,Hide,8,0,2016
16,verbonly,null,Swing,8,1,2016
16,verbonly,null,Hide,8,1,2016
16,verbonly,null,Rise,8,0,2016
16,verbonly,null,Rotate,8,1,2016
16,verbonly,null,Hide,8,0,2016
16,verbonly,null,Bounce,8,1,2016
16,verbonly,null,Rise,8,1,2016
16,verbonly,null,Shake,8,1,2016
16,verbonly,null,Contract,8,0,2016
16,verbonly,null,Shake,8,1,2016
16,verbonly,null,Rotate,8,0,2016
16,verbonly,null,Expand,8,1,2016
16,verbonly,null,Expand,8,1,2016
16,verbonly,null,Swing,8,1,2016
16,verbonly,null,Bounce,9,0,2016
16,verbonly,null,Contract,9,1,2016
16,verbonly,null,Bounce,9,1,2016
16,verbonly,null,Shake,9,0,2016
16,verbonly,null,Swing,9,1,2016
16,verbonly,null,Rise,9,1,2016
16,verbonly,null,Hide,9,0,2016
16,verbonly,null,Shake,9,0,2016
16,verbonly,null,Swing,9,1,2016
16,verbonly,null,Rotate,9,1,2016
16,verbonly,null,Hide,9,1,2016
16,verbonly,null,Contract,9,1,2016
16,verbonly,null,Rotate,9,0,2016
16,verbonly,null,Contract,9,1,2016
16,verbonly,null,Bounce,9,1,2016
16,verbonly,null,Expand,9,1,2016
16,verbonly,null,Rise,9,1,2016
16,verbonly,null,Hide,9,0,2016
16,verbonly,null,Rotate,9,1,2016
16,verbonly,null,Expand,9,0,2016
16,verbonly,null,Shake,9,1,2016
16,verbonly,null,Expand,9,1,2016
16,verbonly,null,Rise,9,1,2016
16,verbonly,null,Swing,9,1,2016
16,verbonly,null,Rise,10,0,2016
16,verbonly,null,Expand,10,1,2016
16,verbonly,null,Rotate,10,1,2016
16,verbonly,null,Bounce,10,1,2016
16,verbonly,null,Bounce,10,1,2016
16,verbonly,null,Swing,10,1,2016
16,verbonly,null,Swing,10,1,2016
16,verbonly,null,Bounce,10,1,2016
16,verbonly,null,Contract,10,1,2016
16,verbonly,null,Expand,10,1,2016
16,verbonly,null,Rise,10,0,2016
16,verbonly,null,Expand,10,0,2016
16,verbonly,null,Swing,10,1,2016
16,verbonly,null,Shake,10,0,2016
16,verbonly,null,Rotate,10,0,2016
16,verbonly,null,Hide,10,1,2016
16,verbonly,null,Rise,10,0,2016
16,verbonly,null,Hide,10,0,2016
16,verbonly,null,Rotate,10,0,2016
16,verbonly,null,Shake,10,0,2016
16,verbonly,null,Contract,10,1,2016
16,verbonly,null,Shake,10,0,2016
16,verbonly,null,Contract,10,0,2016
16,verbonly,null,Hide,10,1,2016
16,verbonly,null,Contract,11,1,2016
16,verbonly,null,Rise,11,1,2016
16,verbonly,null,Swing,11,1,2016
16,verbonly,null,Bounce,11,0,2016
16,verbonly,null,Rotate,11,0,2016
16,verbonly,null,Rotate,11,0,2016
16,verbonly,null,Hide,11,0,2016
16,verbonly,null,Rise,11,1,2016
16,verbonly,null,Rise,11,1,2016
16,verbonly,null,Hide,11,1,2016
16,verbonly,null,Shake,11,0,2016
16,verbonly,null,Expand,11,0,2016
16,verbonly,null,Shake,11,0,2016
16,verbonly,null,Contract,11,0,2016
16,verbonly,null,Expand,11,1,2016
16,verbonly,null,Rotate,11,1,2016
16,verbonly,null,Swing,11,1,2016
16,verbonly,null,Shake,11,0,2016
16,verbonly,null,Contract,11,0,2016
16,verbonly,null,Swing,11,1,2016
16,verbonly,null,Expand,11,1,2016
16,verbonly,null,Hide,11,1,2016
16,verbonly,null,Bounce,11,1,2016
16,verbonly,null,Bounce,11,0,2016
16,verbonly,null,Shake,12,0,2016
16,verbonly,null,Hide,12,0,2016
16,verbonly,null,Rise,12,1,2016
16,verbonly,null,Expand,12,1,2016
16,verbonly,null,Contract,12,1,2016
16,verbonly,null,Bounce,12,0,2016
16,verbonly,null,Swing,12,0,2016
16,verbonly,null,Rise,12,0,2016
16,verbonly,null,Rotate,12,0,2016
16,verbonly,null,Shake,12,1,2016
16,verbonly,null,Rise,12,1,2016
16,verbonly,null,Rotate,12,0,2016
16,verbonly,null,Contract,12,1,2016
16,verbonly,null,Contract,12,0,2016
16,verbonly,null,Swing,12,0,2016
16,verbonly,null,Hide,12,0,2016
16,verbonly,null,Expand,12,0,2016
16,verbonly,null,Hide,12,1,2016
16,verbonly,null,Bounce,12,1,2016
16,verbonly,null,Expand,12,1,2016
16,verbonly,null,Bounce,12,1,2016
16,verbonly,null,Shake,12,1,2016
16,verbonly,null,Rotate,12,1,2016
16,verbonly,null,Swing,12,1,2016
18,verbonly,null,Rise,1,0,2018
18,verbonly,null,Expand,1,0,2018
18,verbonly,null,Shake,1,0,2018
18,verbonly,null,Shake,1,1,2018
18,verbonly,null,Hide,1,0,2018
18,verbonly,null,Swing,1,0,2018
18,verbonly,null,Expand,1,0,2018
18,verbonly,null,Rise,1,1,2018
18,verbonly,null,Bounce,1,1,2018
18,verbonly,null,Contract,1,0,2018
18,verbonly,null,Swing,1,0,2018
18,verbonly,null,Contract,1,0,2018
18,verbonly,null,Rotate,1,0,2018
18,verbonly,null,Rotate,1,0,2018
18,verbonly,null,Swing,1,0,2018
18,verbonly,null,Bounce,1,0,2018
18,verbonly,null,Bounce,1,1,2018
18,verbonly,null,Hide,1,0,2018
18,verbonly,null,Shake,1,0,2018
18,verbonly,null,Expand,1,0,2018
18,verbonly,null,Contract,1,1,2018
18,verbonly,null,Rise,1,0,2018
18,verbonly,null,Rotate,1,0,2018
18,verbonly,null,Hide,1,0,2018
18,verbonly,null,Expand,2,0,2018
18,verbonly,null,Rise,2,0,2018
18,verbonly,null,Hide,2,0,2018
18,verbonly,null,Shake,2,0,2018
18,verbonly,null,Bounce,2,0,2018
18,verbonly,null,Rotate,2,1,2018
18,verbonly,null,Expand,2,1,2018
18,verbonly,null,Swing,2,0,2018
18,verbonly,null,Rise,2,1,2018
18,verbonly,null,Contract,2,1,2018
18,verbonly,null,Hide,2,1,2018
18,verbonly,null,Rotate,2,1,2018
18,verbonly,null,Shake,2,0,2018
18,verbonly,null,Expand,2,0,2018
18,verbonly,null,Bounce,2,1,2018
18,verbonly,null,Bounce,2,1,2018
18,verbonly,null,Shake,2,1,2018
18,verbonly,null,Swing,2,1,2018
18,verbonly,null,Swing,2,1,2018
18,verbonly,null,Hide,2,1,2018
18,verbonly,null,Contract,2,1,2018
18,verbonly,null,Contract,2,1,2018
18,verbonly,null,Rise,2,1,2018
18,verbonly,null,Rotate,2,1,2018
18,verbonly,null,Bounce,3,0,2018
18,verbonly,null,Rise,3,1,2018
18,verbonly,null,Contract,3,0,2018
18,verbonly,null,Expand,3,1,2018
18,verbonly,null,Swing,3,1,2018
18,verbonly,null,Expand,3,0,2018
18,verbonly,null,Bounce,3,0,2018
18,verbonly,null,Rotate,3,1,2018
18,verbonly,null,Shake,3,0,2018
18,verbonly,null,Shake,3,0,2018
18,verbonly,null,Shake,3,1,2018
18,verbonly,null,Expand,3,1,2018
18,verbonly,null,Rise,3,0,2018
18,verbonly,null,Rotate,3,1,2018
18,verbonly,null,Hide,3,1,2018
18,verbonly,null,Rise,3,1,2018
18,verbonly,null,Hide,3,1,2018
18,verbonly,null,Hide,3,0,2018
18,verbonly,null,Swing,3,1,2018
18,verbonly,null,Contract,3,1,2018
18,verbonly,null,Rotate,3,1,2018
18,verbonly,null,Contract,3,0,2018
18,verbonly,null,Bounce,3,1,2018
18,verbonly,null,Swing,3,0,2018
18,verbonly,null,Shake,4,1,2018
18,verbonly,null,Shake,4,0,2018
18,verbonly,null,Contract,4,1,2018
18,verbonly,null,Rotate,4,0,2018
18,verbonly,null,Hide,4,0,2018
18,verbonly,null,Expand,4,1,2018
18,verbonly,null,Bounce,4,1,2018
18,verbonly,null,Swing,4,1,2018
18,verbonly,null,Swing,4,0,2018
18,verbonly,null,Hide,4,1,2018
18,verbonly,null,Bounce,4,0,2018
18,verbonly,null,Rise,4,1,2018
18,verbonly,null,Rotate,4,0,2018
18,verbonly,null,Bounce,4,1,2018
18,verbonly,null,Shake,4,1,2018
18,verbonly,null,Rise,4,1,2018
18,verbonly,null,Expand,4,1,2018
18,verbonly,null,Swing,4,1,2018
18,verbonly,null,Rotate,4,0,2018
18,verbonly,null,Contract,4,0,2018
18,verbonly,null,Rise,4,0,2018
18,verbonly,null,Expand,4,1,2018
18,verbonly,null,Contract,4,1,2018
18,verbonly,null,Hide,4,1,2018
18,verbonly,null,Hide,5,1,2018
18,verbonly,null,Expand,5,1,2018
18,verbonly,null,Bounce,5,0,2018
18,verbonly,null,Expand,5,1,2018
18,verbonly,null,Contract,5,1,2018
18,verbonly,null,Swing,5,1,2018
18,verbonly,null,Shake,5,1,2018
18,verbonly,null,Rotate,5,1,2018
18,verbonly,null,Expand,5,1,2018
18,verbonly,null,Rotate,5,0,2018
18,verbonly,null,Shake,5,1,2018
18,verbonly,null,Swing,5,1,2018
18,verbonly,null,Hide,5,0,2018
18,verbonly,null,Shake,5,1,2018
18,verbonly,null,Contract,5,1,2018
18,verbonly,null,Bounce,5,1,2018
18,verbonly,null,Bounce,5,1,2018
18,verbonly,null,Hide,5,1,2018
18,verbonly,null,Rotate,5,1,2018
18,verbonly,null,Rise,5,1,2018
18,verbonly,null,Contract,5,1,2018
18,verbonly,null,Swing,5,1,2018
18,verbonly,null,Rise,5,1,2018
18,verbonly,null,Rise,5,1,2018
18,verbonly,null,Bounce,6,1,2018
18,verbonly,null,Expand,6,1,2018
18,verbonly,null,Rotate,6,1,2018
18,verbonly,null,Rotate,6,1,2018
18,verbonly,null,Shake,6,1,2018
18,verbonly,null,Contract,6,0,2018
18,verbonly,null,Bounce,6,1,2018
18,verbonly,null,Hide,6,1,2018
18,verbonly,null,Swing,6,0,2018
18,verbonly,null,Hide,6,1,2018
18,verbonly,null,Contract,6,0,2018
18,verbonly,null,Rotate,6,1,2018
18,verbonly,null,Swing,6,1,2018
18,verbonly,null,Rise,6,1,2018
18,verbonly,null,Swing,6,1,2018
18,verbonly,null,Rise,6,1,2018
18,verbonly,null,Expand,6,1,2018
18,verbonly,null,Hide,6,1,2018
18,verbonly,null,Shake,6,0,2018
18,verbonly,null,Shake,6,1,2018
18,verbonly,null,Contract,6,1,2018
18,verbonly,null,Expand,6,1,2018
18,verbonly,null,Rise,6,1,2018
18,verbonly,null,Bounce,6,1,2018
18,verbonly,null,Rise,7,1,2018
18,verbonly,null,Swing,7,0,2018
18,verbonly,null,Shake,7,1,2018
18,verbonly,null,Hide,7,1,2018
18,verbonly,null,Hide,7,1,2018
18,verbonly,null,Shake,7,1,2018
18,verbonly,null,Contract,7,1,2018
18,verbonly,null,Swing,7,1,2018
18,verbonly,null,Bounce,7,1,2018
18,verbonly,null,Rise,7,1,2018
18,verbonly,null,Swing,7,1,2018
18,verbonly,null,Expand,7,0,2018
18,verbonly,null,Expand,7,1,2018
18,verbonly,null,Rise,7,1,2018
18,verbonly,null,Rotate,7,1,2018
18,verbonly,null,Hide,7,1,2018
18,verbonly,null,Contract,7,0,2018
18,verbonly,null,Bounce,7,0,2018
18,verbonly,null,Rotate,7,1,2018
18,verbonly,null,Rotate,7,0,2018
18,verbonly,null,Contract,7,1,2018
18,verbonly,null,Shake,7,1,2018
18,verbonly,null,Expand,7,1,2018
18,verbonly,null,Bounce,7,1,2018
18,verbonly,null,Shake,8,0,2018
18,verbonly,null,Contract,8,1,2018
18,verbonly,null,Hide,8,1,2018
18,verbonly,null,Expand,8,1,2018
18,verbonly,null,Shake,8,1,2018
18,verbonly,null,Bounce,8,1,2018
18,verbonly,null,Swing,8,1,2018
18,verbonly,null,Bounce,8,0,2018
18,verbonly,null,Rotate,8,0,2018
18,verbonly,null,Expand,8,1,2018
18,verbonly,null,Swing,8,1,2018
18,verbonly,null,Swing,8,1,2018
18,verbonly,null,Rotate,8,1,2018
18,verbonly,null,Shake,8,1,2018
18,verbonly,null,Bounce,8,0,2018
18,verbonly,null,Hide,8,1,2018
18,verbonly,null,Rise,8,1,2018
18,verbonly,null,Expand,8,1,2018
18,verbonly,null,Rise,8,1,2018
18,verbonly,null,Rise,8,1,2018
18,verbonly,null,Contract,8,0,2018
18,verbonly,null,Contract,8,1,2018
18,verbonly,null,Hide,8,1,2018
18,verbonly,null,Rotate,8,1,2018
18,verbonly,null,Contract,9,1,2018
18,verbonly,null,Expand,9,1,2018
18,verbonly,null,Swing,9,1,2018
18,verbonly,null,Shake,9,1,2018
18,verbonly,null,Rotate,9,1,2018
18,verbonly,null,Shake,9,1,2018
18,verbonly,null,Rotate,9,0,2018
18,verbonly,null,Bounce,9,0,2018
18,verbonly,null,Bounce,9,1,2018
18,verbonly,null,Bounce,9,1,2018
18,verbonly,null,Hide,9,0,2018
18,verbonly,null,Swing,9,1,2018
18,verbonly,null,Contract,9,0,2018
18,verbonly,null,Rise,9,1,2018
18,verbonly,null,Contract,9,1,2018
18,verbonly,null,Swing,9,1,2018
18,verbonly,null,Expand,9,1,2018
18,verbonly,null,Hide,9,1,2018
18,verbonly,null,Rise,9,1,2018
18,verbonly,null,Expand,9,0,2018
18,verbonly,null,Rise,9,1,2018
18,verbonly,null,Hide,9,1,2018
18,verbonly,null,Shake,9,1,2018
18,verbonly,null,Rotate,9,1,2018
18,verbonly,null,Hide,10,1,2018
18,verbonly,null,Rise,10,1,2018
18,verbonly,null,Rise,10,1,2018
18,verbonly,null,Shake,10,1,2018
18,verbonly,null,Bounce,10,1,2018
18,verbonly,null,Contract,10,0,2018
18,verbonly,null,Hide,10,1,2018
18,verbonly,null,Swing,10,1,2018
18,verbonly,null,Expand,10,0,2018
18,verbonly,null,Shake,10,1,2018
18,verbonly,null,Hide,10,1,2018
18,verbonly,null,Swing,10,1,2018
18,verbonly,null,Expand,10,1,2018
18,verbonly,null,Contract,10,1,2018
18,verbonly,null,Rotate,10,1,2018
18,verbonly,null,Shake,10,1,2018
18,verbonly,null,Rotate,10,1,2018
18,verbonly,null,Rise,10,1,2018
18,verbonly,null,Bounce,10,1,2018
18,verbonly,null,Bounce,10,1,2018
18,verbonly,null,Swing,10,1,2018
18,verbonly,null,Contract,10,0,2018
18,verbonly,null,Expand,10,1,2018
18,verbonly,null,Rotate,10,1,2018
18,verbonly,null,Rise,11,1,2018
18,verbonly,null,Bounce,11,0,2018
18,verbonly,null,Shake,11,1,2018
18,verbonly,null,Swing,11,1,2018
18,verbonly,null,Bounce,11,0,2018
18,verbonly,null,Rotate,11,1,2018
18,verbonly,null,Bounce,11,0,2018
18,verbonly,null,Shake,11,1,2018
18,verbonly,null,Hide,11,1,2018
18,verbonly,null,Expand,11,1,2018
18,verbonly,null,Rotate,11,1,2018
18,verbonly,null,Hide,11,0,2018
18,verbonly,null,Swing,11,1,2018
18,verbonly,null,Rise,11,0,2018
18,verbonly,null,Hide,11,1,2018
18,verbonly,null,Contract,11,1,2018
18,verbonly,null,Shake,11,1,2018
18,verbonly,null,Contract,11,1,2018
18,verbonly,null,Expand,11,1,2018
18,verbonly,null,Rotate,11,1,2018
18,verbonly,null,Swing,11,0,2018
18,verbonly,null,Expand,11,0,2018
18,verbonly,null,Contract,11,1,2018
18,verbonly,null,Rise,11,1,2018
18,verbonly,null,Rotate,12,1,2018
18,verbonly,null,Expand,12,1,2018
18,verbonly,null,Bounce,12,0,2018
18,verbonly,null,Expand,12,1,2018
18,verbonly,null,Shake,12,1,2018
18,verbonly,null,Rotate,12,1,2018
18,verbonly,null,Swing,12,1,2018
18,verbonly,null,Swing,12,0,2018
18,verbonly,null,Shake,12,1,2018
18,verbonly,null,Shake,12,1,2018
18,verbonly,null,Rise,12,1,2018
18,verbonly,null,Rotate,12,1,2018
18,verbonly,null,Hide,12,0,2018
18,verbonly,null,Expand,12,0,2018
18,verbonly,null,Contract,12,1,2018
18,verbonly,null,Bounce,12,0,2018
18,verbonly,null,Hide,12,1,2018
18,verbonly,null,Bounce,12,0,2018
18,verbonly,null,Rise,12,1,2018
18,verbonly,null,Swing,12,1,2018
18,verbonly,null,Hide,12,1,2018
18,verbonly,null,Contract,12,0,2018
18,verbonly,null,Rise,12,1,2018
18,verbonly,null,Contract,12,1,2018
19,verbonly,null,Contract,1,0,2019
19,verbonly,null,Rotate,1,1,2019
19,verbonly,null,Expand,1,0,2019
19,verbonly,null,Swing,1,0,2019
19,verbonly,null,Hide,1,1,2019
19,verbonly,null,Shake,1,0,2019
19,verbonly,null,Shake,1,1,2019
19,verbonly,null,Rotate,1,0,2019
19,verbonly,null,Hide,1,1,2019
19,verbonly,null,Expand,1,0,2019
19,verbonly,null,Shake,1,1,2019
19,verbonly,null,Hide,1,0,2019
19,verbonly,null,Contract,1,1,2019
19,verbonly,null,Rise,1,1,2019
19,verbonly,null,Swing,1,1,2019
19,verbonly,null,Bounce,1,1,2019
19,verbonly,null,Rise,1,1,2019
19,verbonly,null,Expand,1,1,2019
19,verbonly,null,Bounce,1,0,2019
19,verbonly,null,Rotate,1,1,2019
19,verbonly,null,Rise,1,1,2019
19,verbonly,null,Swing,1,0,2019
19,verbonly,null,Contract,1,0,2019
19,verbonly,null,Bounce,1,0,2019
19,verbonly,null,Rise,2,1,2019
19,verbonly,null,Hide,2,1,2019
19,verbonly,null,Swing,2,1,2019
19,verbonly,null,Hide,2,0,2019
